COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
ARGENTINA,Santa Fe        ,Casilda	,ARGENTINE,Santa Fe        ,Casilda	,,,,,
ARGENTINA,Santa Fe        ,Esperanza	,ARGENTINE,Santa Fe        ,Esperanza	,,,,,
ARGENTINA,Santa Fe        ,Firmat	,ARGENTINE,Santa Fe        ,Firmat	,,,,,
ARGENTINA,Santa Fe        ,Gálvez	,ARGENTINE,Santa Fe        ,Gálvez	,,,,,
ARGENTINA,Santa Fe        ,Rafaela	,ARGENTINE,Santa Fe        ,Rafaela	,,,,,
ARGENTINA,Santa Fe        ,Rosario	,ARGENTINE,Santa Fe        ,Rosario	,,,,,
ARGENTINA,Santa Fe        ,Rufino	,ARGENTINE,Santa Fe        ,Rufino	,,,,,
ARGENTINA,Santa Fe        ,Sunchales	,ARGENTINE,Santa Fe        ,Sunchales	,,,,,
ARGENTINA,Santa Fe        ,Venado Tuerto	,ARGENTINE,Santa Fe        ,Venado Tuerto	,,,,,
ARGENTINA,Santa Fe        ,Vera	,ARGENTINE,Santa Fe        ,Vera	,,,,,
ARGENTINA,Santa Fe        ,Villa Constitución	,ARGENTINE,Santa Fe        ,Villa Constitución	,,,,,
ARGENTINA,Santiago del Estero	,Añatuya	,ARGENTINE,Santiago del Estero	,Añatuya	,,,,,
ARGENTINA,Santiago del Estero	,Termas de Río Hondo	,ARGENTINE,Santiago del Estero	,Termas de Río Hondo	,,,,,
ARGENTINA,Tierra del Fuego	,Río Grande	,ARGENTINE,Tierra del Fuego	,Río Grande	,,,,,
ARGENTINA,Tierra del Fuego	,Ushuaia	,ARGENTINE,Tierra del Fuego	,Ushuaia	,,,,,
ARGENTINA,Tucumán	,Aguilares	,ARGENTINE,Tucumán	,Aguilares	,,,,,
ARGENTINA,Tucumán	,Concepción	,ARGENTINE,Tucumán	,Concepción	,,,,,
ARGENTINA,Tucumán	,Delfín Gallo (- La Florida - Colombres)	,ARGENTINE,Tucumán	,Delfín Gallo (- La Florida - Colombres)	,,,,,
ARGENTINA,Tucumán	,Famaillá	,ARGENTINE,Tucumán	,Famaillá	,,,,,
ARGENTINA,Tucumán	,Juan Bautista Alberdi	,ARGENTINE,Tucumán	,Juan Bautista Alberdi	,,,,,
ARGENTINA,Tucumán	,Lules	,ARGENTINE,Tucumán	,Lules	,,,,,
ARGENTINA,Tucumán	,Monteros	,ARGENTINE,Tucumán	,Monteros	,,,,,
ARGENTINA,Tucumán	,San Miguel de Tucumán	,ARGENTINE,Tucumán	,San Miguel de Tucumán	,,,,,
ARGENTINA,Tucumán	,Tafí Viejo	,ARGENTINE,Tucumán	,Tafí Viejo	,,,,,
